Voter ID,Projects Selected
5025,"P3,P20,P15,P14,P21"
5026,"P17,P19,P4"
5027,"P5,P2"
5028,"P16,P10,P2,P6,P8,P14"
5029,"P21,P1,P2,P8"
5030,"P20,P1"
5031,"P11,P15,P18,P19,P6,P21"
5032,"P9,P5,P6,P1,P17,P13"
5033,"P5,P2,P15,P16"
5034,"P17,P13,P2,P6"
5035,"P14,P8,P16,P17"
5036,"P3,P13"
5037,"P2,P20,P15,P5,P19,P8"
5038,"P21,P17,P12"
5039,"P16,P15,P19,P21"
5040,"P18,P9,P1,P17"
5041,"P6,P21,P17,P14"
5042,"P20,P17"
5043,"P15,P5,P14"
5044,"P13,P11"
5045,"P14,P17,P6,P21,P16"
5046,"P17,P6,P10"
5047,"P20,P15"
5048,"P13,P17,P2,P9,P6,P16"
5049,"P20,P6,P11,P17,P13,P15"
5050,"P10,P4,P12"
5051,"P4,P12,P16,P3"
5052,"P14,P6,P13,P19,P15"
5053,"P18,P19,P5"
5054,"P16,P14,P12,P11"
5055,"P3,P9,P14,P12"
5056,"P19,P17,P8,P3,P9,P7"
5057,"P20,P21"
5058,"P8,P6,P4,P18"
5059,"P8,P4,P12,P21,P2,P11"
5060,"P13,P12,P9,P18,P7,P8"
5061,"P18,P2,P14,P16,P4,P17"
5062,"P10,P6,P12,P3,P17"
5063,"P20,P15,P11,P14,P13"
5064,"P4,P15,P12,P5,P10"
5065,"P20,P15"
5066,"P17,P13,P4,P8"
5067,"P8,P9,P16,P20,P12,P2"
5068,"P10,P21"
5069,"P18,P12"
5070,"P1,P14"
5071,"P7,P1"
5072,"P21,P20,P17,P10,P8"
5073,"P8,P9,P17,P13,P3"
5074,"P14,P11,P18,P17"
5075,"P20,P7,P10,P1,P9"
5076,"P13,P20,P8,P18,P9,P3"
5077,"P16,P1,P15"
5078,"P16,P1,P8,P7,P2,P3"
5079,"P3,P4,P17,P5"
5080,"P21,P2,P14,P20,P13"
5081,"P6,P3,P16,P15,P14,P9"
5082,"P16,P1,P11,P21,P10"
5083,"P1,P12,P2"
5084,"P18,P2"
5085,"P2,P3"
5086,"P21,P5,P14,P1,P13,P6"
5087,"P4,P21"
5088,"P20,P1,P13,P18,P16,P21"
5089,"P2,P19,P21,P10,P6,P8"
5090,"P14,P21,P8"
5091,"P12,P13,P10,P11"
5092,"P21,P9"
5093,"P16,P19"
5094,"P5,P12,P21,P19"
5095,"P6,P3"
5096,"P20,P11,P5"
5097,"P16,P14"
5098,"P8,P11,P19,P7"
5099,"P12,P14,P4"
5100,"P7,P16,P2,P4,P11,P15"
5101,"P10,P21,P3,P14,P18"
5102,"P4,P10,P11"
5103,"P17,P10,P21,P9,P16,P3"
5104,"P21,P19,P8,P14,P4"
5105,"P11,P13,P18,P6,P20"
5106,"P3,P9,P4,P12,P11,P1"
5107,"P21,P10"
5108,"P15,P1,P20,P10"
5109,"P4,P16"
5110,"P21,P8,P15"
5111,"P19,P3,P4,P6"
5112,"P21,P14,P3,P8,P4,P7"
5113,"P11,P21,P15,P2,P3,P14"
5114,"P4,P14"
5115,"P20,P21"
5116,"P19,P10,P6,P12"
5117,"P11,P5,P12"
5118,"P15,P1,P10"
5119,"P1,P13,P12"
5120,"P19,P21,P11,P9,P18,P1"
5121,"P1,P19,P20,P11,P5,P17"
5122,"P21,P11"
5123,"P19,P14,P7,P1"
5124,"P8,P20,P16,P19,P5,P11"
5125,"P18,P17"
5126,"P7,P18,P19"
5127,"P8,P10,P19,P3"
5128,"P6,P13"
5129,"P20,P18,P14"
5130,"P19,P8,P12,P10"
5131,"P19,P20,P16,P1"
5132,"P11,P21,P10,P12,P7"
5133,"P18,P6,P5,P8,P9,P1"
5134,"P4,P15,P2,P17,P11,P16"
5135,"P7,P17,P5,P14"
5136,"P17,P5,P18,P6,P15"
5137,"P19,P17,P15,P13"
5138,"P2,P15,P19,P18,P3,P21"
5139,"P4,P8,P21,P10"
5140,"P19,P6,P21,P8,P7"
5141,"P13,P7,P9,P12,P17,P16"
5142,"P8,P13,P21"
5143,"P5,P17,P11,P20,P10"
5144,"P18,P3,P4,P9,P12,P16"
5145,"P17,P15,P8,P18"
5146,"P18,P17,P1,P12,P2"
5147,"P10,P11,P4,P19,P20"
5148,"P10,P15,P3"
5149,"P15,P3,P1,P2,P19,P7"
5150,"P2,P8"
5151,"P5,P16,P11,P4"
5152,"P21,P6,P17,P13,P8"
5153,"P9,P20,P10"
5154,"P16,P17,P8,P14,P2,P20"
5155,"P20,P17,P10"
5156,"P21,P12,P18,P6"
5157,"P3,P10,P13,P4,P15,P6"
5158,"P1,P3,P18,P4,P7"
5159,"P18,P16,P5,P4,P20,P19"
5160,"P8,P13,P1,P14,P20,P18"
5161,"P17,P9,P20,P18,P16,P10"
5162,"P8,P3,P15,P7,P18,P5"
5163,"P1,P14,P6"
5164,"P18,P1,P15,P6"
5165,"P10,P7,P11,P17,P12"
5166,"P19,P7,P5,P17,P16"
5167,"P8,P10,P5,P2"
5168,"P1,P6,P10,P2"
5169,"P1,P12,P2,P18,P7,P10"
5170,"P2,P7,P15,P8"
5171,"P1,P20,P6,P13"
5172,"P6,P11,P21,P14,P3,P16"
5173,"P3,P12,P9,P21"
5174,"P18,P5,P6,P17,P15,P2"
5175,"P5,P3"
5176,"P14,P3,P7"
5177,"P19,P21,P6,P7,P5,P18"
5178,"P17,P15,P9,P10,P11,P4"
5179,"P5,P15,P14"
5180,"P15,P18"
5181,"P14,P1,P15,P13,P10"
5182,"P21,P5,P1,P15"
5183,"P16,P21"
5184,"P8,P12"
5185,"P20,P5,P8,P19,P3,P6"
5186,"P20,P19,P17,P11,P4,P3"
5187,"P14,P1,P12,P9,P5,P7"
5188,"P4,P6"
5189,"P5,P12,P15,P9,P17"
5190,"P9,P13,P20,P16,P10,P19"
5191,"P11,P1,P12,P15"
5192,"P3,P19,P9,P8"
5193,"P5,P11,P9,P17"
5194,"P21,P11,P1"
5195,"P12,P3,P20,P21,P10,P9"
5196,"P12,P1,P10,P14,P21"
5197,"P9,P6,P11"
5198,"P21,P5,P20,P17"
5199,"P1,P8,P5,P14,P21,P6"
5200,"P16,P10,P18,P1,P11,P15"
5201,"P14,P18,P15,P7,P20,P12"
5202,"P2,P4,P17"
5203,"P20,P15,P13,P3,P18,P2"
5204,"P15,P14,P7,P2,P6,P20"
5205,"P21,P12,P8,P20,P3"
5206,"P19,P18,P12,P15,P4,P20"
5207,"P3,P9,P17"
5208,"P18,P21,P6,P8,P12"
5209,"P4,P12,P21,P1"
5210,"P8,P9,P13,P14,P15,P21"
5211,"P17,P18"
5212,"P9,P18"
5213,"P17,P3"
5214,"P16,P5,P21"
5215,"P14,P1,P2,P3"
5216,"P3,P12"
5217,"P14,P8,P4,P3,P1"
5218,"P9,P18,P12,P11,P15,P7"
5219,"P8,P17,P4,P5,P9,P1"
5220,"P10,P16"
5221,"P13,P19,P21,P9,P18"
5222,"P3,P11,P4,P1,P19"
5223,"P11,P6,P19,P15"
5224,"P15,P7"
5225,"P9,P7"
5226,"P3,P7"
5227,"P15,P11,P1,P7,P3,P19"
5228,"P4,P16,P8,P11,P12"
5229,"P20,P16,P4,P21,P18,P15"
5230,"P4,P14,P13"
5231,"P2,P3,P13,P6"
5232,"P19,P11,P7,P9"
5233,"P9,P15,P16,P5"
5234,"P1,P17,P7,P16,P5,P11"
5235,"P12,P14,P4,P13,P7,P16"
5236,"P1,P4,P10,P18"
5237,"P2,P6"
5238,"P1,P8,P13,P9,P19"
5239,"P16,P13,P3,P2"
5240,"P5,P16,P6,P7"
5241,"P12,P10,P7,P11,P20"
5242,"P16,P18,P2,P4,P11"
5243,"P14,P1,P16"
5244,"P18,P13,P19,P7"
5245,"P17,P21,P7,P16"
5246,"P9,P15,P4,P13,P18,P11"
5247,"P21,P3,P10,P19,P9,P12"
5248,"P8,P6"
5249,"P4,P5,P9"
5250,"P21,P19,P4,P9,P6,P16"
5251,"P5,P11,P17,P4"
5252,"P20,P13,P11,P10"
5253,"P18,P5,P16,P7"
5254,"P6,P1,P9,P4,P14"
5255,"P19,P7,P9,P6,P21,P4"
5256,"P11,P1,P10,P17,P2,P20"
5257,"P1,P13,P16,P21,P17"
5258,"P13,P5,P9,P1,P17"
5259,"P18,P7,P20"
5260,"P1,P19"
5261,"P16,P7,P8"
5262,"P11,P5,P18,P6,P21,P16"
5263,"P5,P13"
5264,"P6,P3,P18,P21,P12"
5265,"P3,P12,P15,P16,P8"
5266,"P16,P11"
5267,"P13,P8,P15"
5268,"P13,P20,P2,P8,P21,P4"
5269,"P9,P8,P14,P18,P6,P17"
5270,"P17,P7,P20,P14,P3,P11"
5271,"P4,P16,P18,P7,P1"
5272,"P7,P1"
5273,"P13,P10,P9,P3"
5274,"P18,P20,P13,P21"
5275,"P16,P10,P17,P5,P15,P11"
5276,"P7,P21,P4,P18,P8,P1"
5277,"P3,P11,P16"
5278,"P21,P5,P1"
5279,"P7,P14,P4,P13,P6,P5"
5280,"P16,P19,P10,P21,P8,P3"
5281,"P1,P19"
5282,"P5,P2,P10,P17,P4,P14"
5283,"P3,P7"
5284,"P14,P6,P18"
5285,"P12,P16,P2,P4,P21,P14"
5286,"P4,P19,P14,P12,P6"
5287,"P21,P8,P1,P6,P14"
5288,"P20,P17,P2,P7,P5"
5289,"P7,P19,P20,P14,P18"
5290,"P6,P19,P1,P3,P7"
5291,"P10,P3,P6,P18,P7"
5292,"P3,P15,P12,P13,P16,P7"
5293,"P2,P18,P6,P5"
5294,"P9,P16"
5295,"P1,P4,P19"
5296,"P9,P19,P1"
5297,"P9,P17,P20,P6,P21"
5298,"P18,P7"
5299,"P12,P14,P15"
5300,"P1,P16,P3"
5301,"P1,P4,P9,P16,P8,P19"
5302,"P15,P6,P20"
5303,"P17,P19"
5304,"P18,P1,P20,P4"
5305,"P3,P15,P10,P18"
5306,"P17,P14,P5,P19,P1,P20"
5307,"P14,P16,P8,P21,P9,P19"
5308,"P20,P9,P3,P12,P6,P8"
5309,"P19,P17,P6,P2"
5310,"P19,P2,P3"
5311,"P13,P12,P4,P20,P3"
5312,"P9,P16,P15,P6,P8"
5313,"P7,P14,P13,P20"
5314,"P15,P20,P17,P10"
5315,"P11,P1,P7,P8,P12"
5316,"P9,P13"
5317,"P2,P4,P11,P5,P15,P13"
5318,"P2,P20,P13,P21"
5319,"P2,P15,P12"
5320,"P11,P14,P7,P20,P8,P5"
5321,"P19,P20,P4"
5322,"P9,P11,P16,P13,P8,P21"
5323,"P8,P20,P19"
5324,"P3,P6,P8,P14,P19"
5325,"P14,P4"
5326,"P8,P15,P20,P2,P13,P4"
5327,"P17,P16,P18,P2,P3,P15"
5328,"P14,P13"
5329,"P19,P7,P9,P3,P2,P11"
5330,"P13,P16,P6,P9"
5331,"P15,P9,P5"
5332,"P21,P15"
5333,"P10,P6,P15,P4,P19,P3"
5334,"P15,P11,P13"
5335,"P18,P14,P15,P4"
5336,"P8,P14,P9,P18"
5337,"P8,P13,P3,P15,P11,P1"
5338,"P17,P16,P1,P2,P5,P12"
5339,"P17,P18"
5340,"P18,P4,P13"
5341,"P6,P11"
5342,"P8,P9,P10"
5343,"P4,P1"
5344,"P6,P2,P3"
5345,"P19,P5,P3"
5346,"P1,P19,P5,P20,P17"
5347,"P7,P15,P1,P16,P6,P14"
5348,"P8,P5,P19"
5349,"P8,P2,P1"
5350,"P7,P6,P18"
5351,"P6,P4,P5,P9"
5352,"P2,P13"
5353,"P5,P9,P4"
5354,"P10,P17,P13,P2,P1"
5355,"P9,P19,P17,P20,P6"
5356,"P15,P14,P1,P6"
5357,"P1,P6,P15,P13,P21,P9"
5358,"P2,P18,P6,P1"
5359,"P14,P20,P5"
5360,"P18,P6,P16,P20,P11"
5361,"P19,P17,P7"
5362,"P10,P11,P8,P15,P9"
5363,"P3,P6"
5364,"P18,P9,P2,P21,P12"
5365,"P10,P7,P5,P1,P14"
5366,"P20,P8,P4,P5"
5367,"P17,P8,P18,P6"
5368,"P20,P2,P13,P11,P10"
5369,"P15,P8,P9,P18"
5370,"P9,P4,P7,P5"
5371,"P14,P13,P3"
5372,"P6,P12,P21,P8,P2"
5373,"P3,P20,P15,P7,P18,P9"
5374,"P10,P11,P5,P1,P9,P12"
5375,"P9,P5,P2"
5376,"P6,P14,P16,P7"
5377,"P21,P17,P1,P15,P13,P4"
5378,"P4,P18,P16"
5379,"P8,P20,P11,P10,P2"
5380,"P6,P5"
5381,"P6,P14"
5382,"P18,P21,P14,P12,P4"
5383,"P16,P1,P11"
5384,"P1,P6,P16,P7,P21"
5385,"P17,P6,P2"
5386,"P1,P2"
5387,"P19,P1,P3"
5388,"P2,P18"
5389,"P2,P19"
5390,"P18,P6,P4"
5391,"P7,P18"
5392,"P16,P17,P4,P11,P19,P10"
5393,"P15,P17"
5394,"P6,P14,P12,P10,P2,P3"
5395,"P6,P10,P5,P12,P18"
5396,"P8,P17,P16,P2"
5397,"P16,P19,P3,P11,P10,P6"
5398,"P2,P12,P18"
5399,"P5,P17,P8"
5400,"P3,P12,P17,P16,P11"
5401,"P9,P20,P13,P7"
5402,"P9,P5,P10"
5403,"P13,P2,P10,P16,P6"
5404,"P9,P17,P21,P5,P6,P1"
5405,"P1,P21,P4,P10,P8,P19"
5406,"P3,P14"
5407,"P20,P15"
5408,"P14,P15"
5409,"P9,P8"
5410,"P6,P9"
5411,"P20,P7"
5412,"P2,P17,P1,P12"
5413,"P6,P7,P8,P12"
5414,"P10,P3,P12,P4,P18"
5415,"P9,P6,P18"
5416,"P4,P12,P3,P9,P15,P8"
5417,"P19,P1,P11,P8,P15,P4"
5418,"P11,P16,P5,P18"
5419,"P13,P18,P10,P4,P17"
5420,"P14,P5"
5421,"P6,P13,P4,P7,P20,P5"
5422,"P8,P10,P4,P3"
5423,"P21,P7,P19,P11,P8"
5424,"P19,P12,P10"
5425,"P1,P11,P20,P9"
5426,"P8,P5,P3,P18,P6"
5427,"P1,P21,P13,P5,P14"
5428,"P14,P4,P2,P18,P10,P17"
5429,"P14,P2,P16,P19,P17"
5430,"P17,P19,P13,P6,P21,P14"
5431,"P10,P7,P8,P20,P17"
5432,"P5,P11,P18,P17"
5433,"P10,P19"
5434,"P6,P12,P21,P20,P11"
5435,"P1,P8,P4,P11,P20,P18"
5436,"P3,P7,P21"
5437,"P12,P5,P3"
5438,"P17,P11,P16,P20"
5439,"P15,P9"
5440,"P3,P20,P6"
5441,"P5,P3,P19,P15,P8"
5442,"P10,P12"
5443,"P6,P14,P12,P10,P21"
5444,"P17,P14,P13,P1"
5445,"P19,P9"
5446,"P4,P21,P14,P1,P20"
5447,"P16,P10"
5448,"P6,P12,P10,P18"
5449,"P4,P11,P2,P17,P12"
5450,"P4,P3,P2,P18"
5451,"P7,P1"
5452,"P4,P12,P10,P16,P3"
5453,"P11,P15"
5454,"P15,P2,P8,P21,P4,P7"
5455,"P3,P19"
5456,"P21,P5,P15,P3"
5457,"P2,P7"
5458,"P13,P14,P1,P20,P7"
5459,"P18,P16,P17"
5460,"P3,P12,P19,P9,P11,P14"
5461,"P13,P19"
5462,"P11,P19,P20,P4"
5463,"P6,P9,P21,P16"
5464,"P2,P20,P1,P4"
5465,"P21,P4,P11,P7,P13"
5466,"P9,P8,P3,P13"
5467,"P8,P1,P20"
5468,"P1,P21,P10"
5469,"P21,P6,P2,P17"
5470,"P7,P11,P1"
5471,"P13,P17,P18,P20,P8,P3"
5472,"P10,P19"
5473,"P7,P17,P14,P16,P19"
5474,"P9,P21,P20,P3,P5,P4"
5475,"P3,P16,P2,P13,P5,P17"
5476,"P16,P18"
5477,"P10,P5,P14,P1,P7,P20"
5478,"P1,P7"
5479,"P1,P6,P4,P11,P10,P5"
5480,"P20,P10,P5,P17"
5481,"P19,P18,P4"
5482,"P5,P4"
5483,"P11,P19"
5484,"P1,P3,P6,P9,P18"
5485,"P7,P13,P1"
5486,"P11,P14,P16"
5487,"P6,P21,P4"
5488,"P4,P6,P8,P20,P2"
5489,"P11,P21,P10,P1,P7,P9"
5490,"P13,P17,P18"
5491,"P19,P4,P9,P18,P2"
5492,"P1,P13,P14"
5493,"P13,P19,P7,P1"
5494,"P21,P20"
5495,"P8,P17"
5496,"P11,P21,P14,P15,P13"
5497,"P8,P9"
5498,"P18,P5,P8"
5499,"P9,P21,P8"
5500,"P9,P16"
5501,"P10,P6"
5502,"P5,P1,P12,P3,P7"
5503,"P12,P10,P4,P20,P19,P14"
5504,"P21,P3"
5505,"P5,P17"
5506,"P5,P11,P14,P3"
5507,"P13,P6,P8,P5,P21,P14"
5508,"P12,P3,P7"
5509,"P16,P5,P21,P13,P1"
5510,"P12,P21,P1,P17"
5511,"P17,P7,P4,P1"
5512,"P9,P10,P14"
5513,"P9,P7,P2,P15,P10,P6"
5514,"P20,P16"
5515,"P17,P3,P5,P15,P21"
5516,"P17,P20,P1,P3,P6,P5"
5517,"P20,P19,P12,P3,P2"
5518,"P6,P20,P10,P19,P5"
5519,"P12,P6"
5520,"P7,P2"
5521,"P11,P16,P4,P5,P20"
5522,"P7,P21,P10,P17"
5523,"P21,P18"
5524,"P3,P7"
5525,"P2,P10,P19,P20,P16"
5526,"P5,P4,P9,P6"
5527,"P9,P18,P6,P15"
5528,"P18,P19"
5529,"P1,P10,P11,P15,P13,P6"
5530,"P19,P14,P6"
5531,"P18,P10,P16,P1"
5532,"P5,P4,P16,P14,P12"
5533,"P2,P12,P8,P21,P9,P17"
5534,"P3,P20,P15"
5535,"P2,P13,P8,P12"
5536,"P2,P16,P1,P21,P15,P10"
5537,"P15,P8"
5538,"P19,P16,P7"
5539,"P4,P1,P19,P20"
5540,"P7,P21,P3,P17,P14,P8"
5541,"P17,P11,P19,P3,P9,P13"
5542,"P8,P13,P20,P19,P21,P3"
5543,"P19,P2,P20,P4,P17,P1"
5544,"P8,P6,P4,P17,P12"
5545,"P9,P3"
5546,"P16,P7,P9,P17,P13,P2"
5547,"P3,P15,P16,P11,P10"
5548,"P1,P16,P12,P13"
5549,"P14,P18,P1,P10,P16,P17"
5550,"P2,P21,P3,P7,P12,P15"
5551,"P15,P3,P19,P20,P8,P6"
5552,"P4,P16"
5553,"P11,P19"
5554,"P13,P21,P19,P20"
5555,"P9,P16"
5556,"P15,P19,P7,P17,P5,P13"
5557,"P9,P17,P3,P8,P18,P12"
5558,"P19,P12,P9"
5559,"P21,P1"
5560,"P10,P11,P8,P1"
5561,"P5,P4,P10,P8"
5562,"P14,P21"
5563,"P4,P18,P19,P9"
5564,"P7,P13"
5565,"P2,P5,P19,P18"
5566,"P14,P17"
5567,"P18,P7,P20,P6,P13"
5568,"P4,P1,P20"
5569,"P18,P11,P17"
5570,"P9,P16,P5,P4,P11,P12"
5571,"P11,P6"
5572,"P19,P17"
5573,"P14,P5,P7"
5574,"P18,P3"
5575,"P5,P13,P1,P16,P14"
5576,"P5,P9"
5577,"P2,P10,P9"
5578,"P11,P13"
5579,"P5,P2,P16,P21,P19,P10"
5580,"P20,P9,P2,P4,P17,P6"
5581,"P14,P6,P19,P8,P13"
5582,"P9,P2,P17,P14,P12"
5583,"P2,P1,P6,P19,P11"
5584,"P1,P8,P10,P7,P12"
5585,"P7,P9,P4,P16"
5586,"P2,P16,P17,P20,P13"
5587,"P20,P21,P8,P14,P4"
5588,"P12,P6,P2,P17,P10,P13"
5589,"P10,P16,P15"
5590,"P9,P4,P12,P10,P14"
5591,"P21,P7,P10"
5592,"P4,P20,P2,P3"
5593,"P18,P1,P6"
5594,"P3,P10,P7,P9,P5,P2"
5595,"P9,P17,P2,P3,P11"
5596,"P20,P15,P6,P2"
5597,"P13,P11,P5,P6"
5598,"P3,P20,P5,P14,P1"
5599,"P12,P2,P20,P13,P15"
5600,"P17,P8"
5601,"P17,P21,P20"
5602,"P14,P19"
5603,"P8,P7,P17,P5,P19"
5604,"P17,P20,P3,P15,P5"
5605,"P11,P6,P18"
5606,"P4,P12,P21,P7,P14,P6"
5607,"P16,P4,P1,P19,P6,P7"
5608,"P16,P15,P1,P9,P8,P3"
5609,"P10,P12,P20"
5610,"P14,P7"
5611,"P17,P21,P8,P6,P20,P15"
5612,"P2,P12"
5613,"P11,P9,P18,P3,P4"
5614,"P18,P1"
5615,"P18,P3,P14,P19,P1,P4"
5616,"P5,P17"
5617,"P10,P16"
5618,"P9,P8"
5619,"P10,P2,P4,P3,P11,P21"
5620,"P7,P21"
5621,"P20,P14,P19,P2"
5622,"P15,P2"
5623,"P11,P7,P1,P14"
5624,"P16,P15,P3"
5625,"P14,P19,P17,P21,P7,P2"
5626,"P15,P16"
5627,"P6,P13,P2,P9,P5"
5628,"P10,P12,P8,P16,P20"
5629,"P20,P14,P18,P6,P13"
5630,"P13,P20"
5631,"P18,P1,P10"
5632,"P15,P20"
5633,"P18,P21,P7,P2"
5634,"P8,P11,P2"
5635,"P7,P15"
5636,"P13,P2,P20,P6,P17"
5637,"P11,P2,P7,P18"
5638,"P15,P3,P1,P14"
5639,"P21,P20,P16,P7,P3,P15"
5640,"P14,P15,P5"
5641,"P3,P2,P4"
5642,"P20,P10"
5643,"P19,P15,P12,P4"
5644,"P1,P4,P6"
5645,"P16,P8"
5646,"P18,P3"
5647,"P7,P10,P17,P4,P3"
5648,"P11,P1"
5649,"P15,P6,P11"
5650,"P15,P6,P14,P3,P11"
5651,"P10,P8,P13,P4,P6,P16"
5652,"P12,P18,P21"
5653,"P5,P10,P7,P20,P17,P21"
5654,"P17,P1,P21"
5655,"P15,P13,P6,P7"
5656,"P6,P8,P19,P3,P14"
5657,"P8,P11"
5658,"P5,P10"
5659,"P11,P21,P6,P20,P13,P15"
5660,"P17,P18"
5661,"P13,P7"
5662,"P16,P5,P19,P17"
5663,"P18,P5,P2,P12,P10,P3"
5664,"P15,P6,P18"
5665,"P20,P4,P6"
5666,"P3,P13,P10,P8,P4"
5667,"P20,P11,P18,P2,P19"
5668,"P17,P9,P3,P19,P14"
5669,"P6,P2"
5670,"P6,P5"
5671,"P5,P12"
5672,"P10,P16,P5,P8,P17,P15"
5673,"P17,P10,P21,P8"
5674,"P19,P17,P1,P5,P6"
5675,"P2,P19,P4,P7"
5676,"P15,P18,P3,P7"
5677,"P9,P6,P4,P10,P3"
5678,"P16,P1,P19,P12"
5679,"P4,P2,P9"
5680,"P1,P11,P18,P6,P13"
5681,"P4,P1"
5682,"P10,P16,P14,P4"
5683,"P19,P9,P7,P10"
5684,"P12,P2"
5685,"P8,P14"
5686,"P4,P20,P10,P12,P15,P11"
5687,"P12,P6,P8,P11"
5688,"P17,P20,P15,P5"
5689,"P11,P12,P1,P20,P18,P5"
5690,"P3,P4,P1,P17"
5691,"P21,P3,P11,P10,P1"
5692,"P19,P6,P20,P7,P10,P14"
5693,"P6,P20,P15,P21,P12"
5694,"P18,P8,P12,P9"
5695,"P20,P19,P11,P15"
5696,"P14,P7,P10"
5697,"P12,P11,P1,P2,P5,P8"
5698,"P20,P15"
5699,"P20,P13,P15"
5700,"P6,P18,P13,P19,P3,P5"
5701,"P11,P20,P1,P9,P2,P14"
5702,"P2,P19,P10"
5703,"P10,P4,P1"
5704,"P8,P1,P4"
5705,"P2,P4,P3"
5706,"P5,P13,P8"
5707,"P20,P18,P21"
5708,"P17,P10,P19,P14,P18"
5709,"P17,P13,P16,P7,P9"
5710,"P4,P12,P8,P3,P6,P17"
5711,"P20,P1"
5712,"P7,P13,P2,P11"
5713,"P19,P2,P9,P8,P14"
5714,"P9,P21,P13,P20"
5715,"P5,P3,P20,P1"
5716,"P15,P1,P2,P12,P7"
5717,"P8,P6"
5718,"P21,P3,P11,P4,P15"
5719,"P2,P9"
5720,"P10,P9"
5721,"P9,P13,P8,P18,P5"
5722,"P17,P10,P2"
5723,"P10,P9"
5724,"P16,P19,P2,P11,P21,P8"
5725,"P17,P2,P11,P9"
5726,"P14,P8"
5727,"P17,P20"
5728,"P15,P12,P2"
5729,"P14,P19"
5730,"P4,P11,P7"
5731,"P21,P1,P20,P11,P19,P14"
5732,"P10,P17,P4,P15,P2"
5733,"P21,P8,P2"
5734,"P19,P8,P16"
5735,"P21,P17,P4,P7"
5736,"P4,P5"
5737,"P15,P1"
5738,"P19,P10,P20,P11,P15,P3"
5739,"P3,P7,P9,P4,P2,P6"
5740,"P1,P14,P4,P13,P19,P11"
5741,"P14,P3,P2"
5742,"P16,P1,P15,P13,P18"
5743,"P1,P6,P11,P17,P4"
5744,"P16,P4,P21"
5745,"P8,P6,P13,P18,P11"
5746,"P18,P3,P2,P12,P5"
5747,"P19,P10,P3,P14,P18,P8"
5748,"P17,P12"
5749,"P5,P11,P14,P15"
5750,"P16,P18,P15,P1,P11"
5751,"P4,P3,P14,P13"
5752,"P3,P21,P12,P7,P10,P1"
5753,"P5,P10,P21,P14"
5754,"P20,P14,P19,P21,P15,P18"
5755,"P14,P20,P19,P1,P2,P15"
5756,"P6,P17,P4,P13,P1,P9"
5757,"P8,P16"
5758,"P21,P14,P9,P2,P10,P16"
5759,"P7,P18"
5760,"P10,P4,P1"
5761,"P3,P4,P21"
5762,"P12,P16,P20,P2"
5763,"P18,P8"
5764,"P16,P17"
5765,"P20,P1,P17,P6"
5766,"P12,P13,P1,P10"
5767,"P5,P1,P4"
5768,"P2,P5,P20"
5769,"P19,P8,P12"
5770,"P2,P8,P12,P15"
5771,"P8,P7"
5772,"P9,P21,P16,P6,P15,P3"
5773,"P4,P20,P13"
5774,"P21,P16,P8,P12"
5775,"P11,P10"
5776,"P13,P2,P21,P14,P20,P15"
5777,"P14,P9,P16,P3,P5"
5778,"P7,P10,P13,P18"
5779,"P9,P17,P11"
5780,"P19,P15,P11,P4"
5781,"P16,P20,P17,P2"
5782,"P11,P17"
5783,"P5,P14,P19"
5784,"P21,P8,P13,P2,P14"
5785,"P2,P3,P15"
5786,"P17,P5,P3,P2,P11,P6"
5787,"P18,P8,P20,P6,P11"
5788,"P13,P18,P8,P9,P11,P4"
5789,"P14,P3"
5790,"P13,P12"
5791,"P11,P4"
5792,"P17,P5,P6"
5793,"P14,P5,P7"
5794,"P11,P17,P18,P8,P9"
5795,"P20,P13,P2,P11,P5,P19"
5796,"P18,P21,P5,P11"
5797,"P13,P15,P3"
5798,"P17,P21,P12"
5799,"P12,P17"
5800,"P19,P10,P2,P20,P17"
5801,"P3,P17,P20,P5,P21"
5802,"P18,P1,P16,P13,P14"
5803,"P12,P9"
5804,"P17,P1,P14,P4"
5805,"P15,P2,P1,P3,P7,P14"
5806,"P3,P5,P6,P1"
5807,"P14,P7"
5808,"P15,P13,P4,P8"
5809,"P10,P15,P6,P11,P12"
5810,"P18,P9,P6,P4,P19"
5811,"P17,P20,P21"
5812,"P7,P11,P9,P4"
5813,"P8,P2,P4,P9"
5814,"P13,P15,P8"
5815,"P7,P5,P11,P4,P12"
5816,"P3,P2,P9"
5817,"P1,P18,P21"
5818,"P11,P8,P3,P2"
5819,"P6,P11"
5820,"P2,P10,P15,P12,P20,P16"
5821,"P20,P3,P15,P4,P8"
5822,"P19,P11,P3,P17"
5823,"P14,P19,P4,P16"
5824,"P17,P10,P16"
5825,"P5,P15"
5826,"P20,P21"
5827,"P16,P6,P10"
5828,"P20,P18"
5829,"P18,P7,P8,P19,P20"
5830,"P14,P12"
5831,"P20,P15,P13,P3"
5832,"P12,P11,P5"
5833,"P1,P5,P20"
5834,"P20,P14,P4,P16,P15"
5835,"P2,P3"
5836,"P18,P2,P21"
5837,"P11,P3,P15,P6"
5838,"P9,P18,P20,P19,P8,P17"
5839,"P3,P19"
5840,"P19,P14,P18,P8,P12,P10"
5841,"P12,P5"
5842,"P21,P13,P9,P1"
5843,"P1,P11,P13,P10,P7"
5844,"P20,P1,P2"
5845,"P18,P20,P11,P1,P3,P19"
5846,"P6,P16,P11,P1,P14"
